ID,Metadata,NBT Tag Compound,Display Name,Tooltip,Translation Key,Class Name,Is ItemBlock,OreDict Names,Max Stack Size,Max Damage,Model Name
ebwizardry:magic_wand,0,,Magic Wand,"§7Current Spell: §7§7[Empty Slot]
§9Mana: 700/700",item.ebwizardry:magic_wand,electroblob.wizardry.item.ItemWand,-,,1,700,ebwizardry:magic_wand#inventory
ebwizardry:mana_flask,0,,Mana Flask,,item.ebwizardry:mana_flask,net.minecraft.item.Item,-,,64,0,ebwizardry:mana_flask#inventory
ebwizardry:master_wand,0,,Master Wand,"§7Current Spell: §7§7[Empty Slot]
§9Mana: 2500/2500",item.ebwizardry:master_wand,electroblob.wizardry.item.ItemWand,-,,1,2500,ebwizardry:master_wand#inventory
ebwizardry:poison_bomb,0,,Poison Bomb,,item.ebwizardry:poison_bomb,electroblob.wizardry.item.ItemPoisonBomb,-,,16,0,ebwizardry:poison_bomb#inventory
ebwizardry:range_upgrade,0,,Wand Range Upgrade,,item.ebwizardry:range_upgrade,net.minecraft.item.Item,-,,64,0,ebwizardry:range_upgrade#inventory
ebwizardry:scroll,60,,Scroll of Chain Lightning,,item.ebwizardry:scroll,electroblob.wizardry.item.ItemScroll,-,,1,0,ebwizardry:scroll#inventory
ebwizardry:scroll,91,,Scroll of Meteor,,item.ebwizardry:scroll,electroblob.wizardry.item.ItemScroll,-,,1,0,ebwizardry:scroll#inventory
ebwizardry:scroll,117,,Scroll of Sixth Sense,,item.ebwizardry:scroll,electroblob.wizardry.item.ItemScroll,-,,1,0,ebwizardry:scroll#inventory
ebwizardry:scroll,31,,Scroll of Wither,,item.ebwizardry:scroll,electroblob.wizardry.item.ItemScroll,-,,1,0,ebwizardry:scroll#inventory
ebwizardry:scroll,48,,Scroll of Summon Blaze,,item.ebwizardry:scroll,electroblob.wizardry.item.ItemScroll,-,,1,0,ebwizardry:scroll#inventory
ebwizardry:scroll,58,,Scroll of Frost Axe,,item.ebwizardry:scroll,electroblob.wizardry.item.ItemScroll,-,,1,0,ebwizardry:scroll#inventory
ebwizardry:scroll,100,,Scroll of Summon Skeleton Legion,,item.ebwizardry:scroll,electroblob.wizardry.item.ItemScroll,-,,1,0,ebwizardry:scroll#inventory
ebwizardry:scroll,67,,Scroll of Entrapment,,item.ebwizardry:scroll,electroblob.wizardry.item.ItemScroll,-,,1,0,ebwizardry:scroll#inventory
ebwizardry:scroll,121,,Scroll of Imbue Weapon,,item.ebwizardry:scroll,electroblob.wizardry.item.ItemScroll,-,,1,0,ebwizardry:scroll#inventory
ebwizardry:scroll,63,,Scroll of Static Aura,,item.ebwizardry:scroll,electroblob.wizardry.item.ItemScroll,-,,1,0,ebwizardry:scroll#inventory
ebwizardry:scroll,109,,Scroll of Diamondflesh,,item.ebwizardry:scroll,electroblob.wizardry.item.ItemScroll,-,,1,0,ebwizardry:scroll#inventory
ebwizardry:scroll,22,,Scroll of Frost Sigil,,item.ebwizardry:scroll,electroblob.wizardry.item.ItemScroll,-,,1,0,ebwizardry:scroll#inventory
ebwizardry:scroll,87,,Scroll of Healing Aura,,item.ebwizardry:scroll,electroblob.wizardry.item.ItemScroll,-,,1,0,ebwizardry:scroll#inventory
ebwizardry:scroll,76,,Scroll of Spider Swarm,,item.ebwizardry:scroll,electroblob.wizardry.item.ItemScroll,-,,1,0,ebwizardry:scroll#inventory
ebwizardry:scroll,128,,Scroll of Ice Spikes,,item.ebwizardry:scroll,electroblob.wizardry.item.ItemScroll,-,,1,0,ebwizardry:scroll#inventory
ebwizardry:scroll,86,,Scroll of Greater Heal,,item.ebwizardry:scroll,electroblob.wizardry.item.ItemScroll,-,,1,0,ebwizardry:scroll#inventory
ebwizardry:scroll,131,,Scroll of Cobwebs,,item.ebwizardry:scroll,electroblob.wizardry.item.ItemScroll,-,,1,0,ebwizardry:scroll#inventory
ebwizardry:scroll,4,,Scroll of Snowball,,item.ebwizardry:scroll,electroblob.wizardry.item.ItemScroll,-,,1,0,ebwizardry:scroll#inventory
ebwizardry:scroll,13,,Scroll of Fireball,,item.ebwizardry:scroll,electroblob.wizardry.item.ItemScroll,-,,1,0,ebwizardry:scroll#inventory
ebwizardry:scroll,99,,Scroll of Plague of Darkness,,item.ebwizardry:scroll,electroblob.wizardry.item.ItemScroll,-,,1,0,ebwizardry:scroll#inventory
ebwizardry:scroll,124,,Scroll of Greater Fireball,,item.ebwizardry:scroll,electroblob.wizardry.item.ItemScroll,-,,1,0,ebwizardry:scroll#inventory
ebwizardry:scroll,40,,Scroll of Conjure Sword,,item.ebwizardry:scroll,electroblob.wizardry.item.ItemScroll,-,,1,0,ebwizardry:scroll#inventory
ebwizardry:scroll,61,,Scroll of Lightning Bolt,,item.ebwizardry:scroll,electroblob.wizardry.item.ItemScroll,-,,1,0,ebwizardry:scroll#inventory
ebwizardry:scroll,50,,Scroll of Detonate,,item.ebwizardry:scroll,electroblob.wizardry.item.ItemScroll,-,,1,0,ebwizardry:scroll#inventory
ebwizardry:scroll,111,,Scroll of Smoke Bomb,,item.ebwizardry:scroll,electroblob.wizardry.item.ItemScroll,-,,1,0,ebwizardry:scroll#inventory
ebwizardry:scroll,126,,Scroll of Ice Lance,,item.ebwizardry:scroll,electroblob.wizardry.item.ItemScroll,-,,1,0,ebwizardry:scroll#inventory
ebwizardry:scroll,90,,Scroll of Transience,,item.ebwizardry:scroll,electroblob.wizardry.item.ItemScroll,-,,1,0,ebwizardry:scroll#inventory
ebwizardry:scroll,64,,Scroll of Lightning Disk,,item.ebwizardry:scroll,electroblob.wizardry.item.ItemScroll,-,,1,0,ebwizardry:scroll#inventory
ebwizardry:scroll,133,,Scroll of Arcane Jammer,,item.ebwizardry:scroll,electroblob.wizardry.item.ItemScroll,-,,1,0,ebwizardry:scroll#inventory
ebwizardry:scroll,96,,Scroll of Summon Ice Giant,,item.ebwizardry:scroll,electroblob.wizardry.item.ItemScroll,-,,1,0,ebwizardry:scroll#inventory
ebwizardry:scroll,43,,Scroll of Force Arrow,,item.ebwizardry:scroll,electroblob.wizardry.item.ItemScroll,-,,1,0,ebwizardry:scroll#inventory
ebwizardry:scroll,42,,Scroll of Conjure Bow,,item.ebwizardry:scroll,electroblob.wizardry.item.ItemScroll,-,,1,0,ebwizardry:scroll#inventory
ebwizardry:scroll,10,,Scroll of Light,,item.ebwizardry:scroll,electroblob.wizardry.item.ItemScroll,-,,1,0,ebwizardry:scroll#inventory
ebwizardry:scroll,136,,Scroll of Hailstorm,,item.ebwizardry:scroll,electroblob.wizardry.item.ItemScroll,-,,1,0,ebwizardry:scroll#inventory
ebwizardry:scroll,108,,Scroll of Arrow Rain,,item.ebwizardry:scroll,electroblob.wizardry.item.ItemScroll,-,,1,0,ebwizardry:scroll#inventory
ebwizardry:scroll,79,,Scroll of Invisibility,,item.ebwizardry:scroll,electroblob.wizardry.item.ItemScroll,-,,1,0,ebwizardry:scroll#inventory
ebwizardry:scroll,27,,Scroll of Lightning Arrow,,item.ebwizardry:scroll,electroblob.wizardry.item.ItemScroll,-,,1,0,ebwizardry:scroll#inventory
ebwizardry:scroll,3,,Scroll of Freeze,,item.ebwizardry:scroll,electroblob.wizardry.item.ItemScroll,-,,1,0,ebwizardry:scroll#inventory
ebwizardry:scroll,33,,Scroll of Growth Aura,,item.ebwizardry:scroll,electroblob.wizardry.item.ItemScroll,-,,1,0,ebwizardry:scroll#inventory
ebwizardry:scroll,107,,Scroll of Summon Iron Golem,,item.ebwizardry:scroll,electroblob.wizardry.item.ItemScroll,-,,1,0,ebwizardry:scroll#inventory
ebwizardry:scroll,69,,Scroll of Darkness Orb,,item.ebwizardry:scroll,electroblob.wizardry.item.ItemScroll,-,,1,0,ebwizardry:scroll#inventory
ebwizardry:scroll,46,,Scroll of Cure Effects,,item.ebwizardry:scroll,electroblob.wizardry.item.ItemScroll,-,,1,0,ebwizardry:scroll#inventory
ebwizardry:scroll,132,,Scroll of Decoy,,item.ebwizardry:scroll,electroblob.wizardry.item.ItemScroll,-,,1,0,ebwizardry:scroll#inventory
ebwizardry:scroll,135,,Scroll of Group Heal,,item.ebwizardry:scroll,electroblob.wizardry.item.ItemScroll,-,,1,0,ebwizardry:scroll#inventory
ebwizardry:scroll,12,,Scroll of Heal,,item.ebwizardry:scroll,electroblob.wizardry.item.ItemScroll,-,,1,0,ebwizardry:scroll#inventory
ebwizardry:scroll,115,,Scroll of Intimidate,,item.ebwizardry:scroll,electroblob.wizardry.item.ItemScroll,-,,1,0,ebwizardry:scroll#inventory
ebwizardry:scroll,38,,Scroll of Blink,,item.ebwizardry:scroll,electroblob.wizardry.item.ItemScroll,-,,1,0,ebwizardry:scroll#inventory
ebwizardry:scroll,102,,Scroll of Forest's Curse,,item.ebwizardry:scroll,electroblob.wizardry.item.ItemScroll,-,,1,0,ebwizardry:scroll#inventory
ebwizardry:scroll,120,,Scroll of Pocket Workbench,,item.ebwizardry:scroll,electroblob.wizardry.item.ItemScroll,-,,1,0,ebwizardry:scroll#inventory
ebwizardry:scroll,123,,Scroll of Oakflesh,,item.ebwizardry:scroll,electroblob.wizardry.item.ItemScroll,-,,1,0,ebwizardry:scroll#inventory
ebwizardry:scroll,83,,Scroll of Spectral Pathway,,item.ebwizardry:scroll,electroblob.wizardry.item.ItemScroll,-,,1,0,ebwizardry:scroll#inventory
ebwizardry:scroll,45,,Scroll of Replenish Hunger,,item.ebwizardry:scroll,electroblob.wizardry.item.ItemScroll,-,,1,0,ebwizardry:scroll#inventory
ebwizardry:scroll,110,,Scroll of Font of Vitality,,item.ebwizardry:scroll,electroblob.wizardry.item.ItemScroll,-,,1,0,ebwizardry:scroll#inventory
ebwizardry:scroll,138,,Scroll of Summon Storm Elemental,,item.ebwizardry:scroll,electroblob.wizardry.item.ItemScroll,-,,1,0,ebwizardry:scroll#inventory
ebwizardry:scroll,118,,Scroll of Darkvision,,item.ebwizardry:scroll,electroblob.wizardry.item.ItemScroll,-,,1,0,ebwizardry:scroll#inventory
ebwizardry:scroll,139,,Scroll of Earthquake,,item.ebwizardry:scroll,electroblob.wizardry.item.ItemScroll,-,,1,0,ebwizardry:scroll#inventory
ebwizardry:scroll,134,,Scroll of Conjure Armor,,item.ebwizardry:scroll,electroblob.wizardry.item.ItemScroll,-,,1,0,ebwizardry:scroll#inventory
ebwizardry:scroll,112,,Scroll of Mind Trick,,item.ebwizardry:scroll,electroblob.wizardry.item.ItemScroll,-,,1,0,ebwizardry:scroll#inventory
ebwizardry:scroll,37,,Scroll of Summon Spirit Wolf,,item.ebwizardry:scroll,electroblob.wizardry.item.ItemScroll,-,,1,0,ebwizardry:scroll#inventory
ebwizardry:scroll,82,,Scroll of Transportation,,item.ebwizardry:scroll,electroblob.wizardry.item.ItemScroll,-,,1,0,ebwizardry:scroll#inventory
ebwizardry:scroll,140,,Scroll of Font of Mana,,item.ebwizardry:scroll,electroblob.wizardry.item.ItemScroll,-,,1,0,ebwizardry:scroll#inventory
ebwizardry:scroll,21,,Scroll of Ice Statue,,item.ebwizardry:scroll,electroblob.wizardry.item.ItemScroll,-,,1,0,ebwizardry:scroll#inventory
ebwizardry:scroll,93,,Scroll of Summon Phoenix,,item.ebwizardry:scroll,electroblob.wizardry.item.ItemScroll,-,,1,0,ebwizardry:scroll#inventory
ebwizardry:scroll,47,,Scroll of Heal Ally,,item.ebwizardry:scroll,electroblob.wizardry.item.ItemScroll,-,,1,0,ebwizardry:scroll#inventory
ebwizardry:scroll,15,,Scroll of Firebomb,,item.ebwizardry:scroll,electroblob.wizardry.item.ItemScroll,-,,1,0,ebwizardry:scroll#inventory
ebwizardry:scroll,36,,Scroll of Poison Bomb,,item.ebwizardry:scroll,electroblob.wizardry.item.ItemScroll,-,,1,0,ebwizardry:scroll#inventory
ebwizardry:scroll,81,,Scroll of Force Orb,,item.ebwizardry:scroll,electroblob.wizardry.item.ItemScroll,-,,1,0,ebwizardry:scroll#inventory
ebwizardry:scroll,72,,Scroll of Water Breathing,,item.ebwizardry:scroll,electroblob.wizardry.item.ItemScroll,-,,1,0,ebwizardry:scroll#inventory
ebwizardry:scroll,2,,Scroll of Ignite,,item.ebwizardry:scroll,electroblob.wizardry.item.ItemScroll,-,,1,0,ebwizardry:scroll#inventory
ebwizardry:scroll,89,,Scroll of Ironflesh,,item.ebwizardry:scroll,electroblob.wizardry.item.ItemScroll,-,,1,0,ebwizardry:scroll#inventory
ebwizardry:scroll,5,,Scroll of Arc,,item.ebwizardry:scroll,electroblob.wizardry.item.ItemScroll,-,,1,0,ebwizardry:scroll#inventory
ebwizardry:scroll,116,,Scroll of Banish,,item.ebwizardry:scroll,electroblob.wizardry.item.ItemScroll,-,,1,0,ebwizardry:scroll#inventory
ebwizardry:scroll,106,,Scroll of Shockwave,,item.ebwizardry:scroll,electroblob.wizardry.item.ItemScroll,-,,1,0,ebwizardry:scroll#inventory
ebwizardry:scroll,122,,Scroll of Invigorating Presence,,item.ebwizardry:scroll,electroblob.wizardry.item.ItemScroll,-,,1,0,ebwizardry:scroll#inventory
ebwizardry:scroll,104,,Scroll of Silverfish Swarm,,item.ebwizardry:scroll,electroblob.wizardry.item.ItemScroll,-,,1,0,ebwizardry:scroll#inventory
ebwizardry:scroll,11,,Scroll of Telekinesis,,item.ebwizardry:scroll,electroblob.wizardry.item.ItemScroll,-,,1,0,ebwizardry:scroll#inventory
ebwizardry:scroll,97,,Scroll of Thunderstorm,,item.ebwizardry:scroll,electroblob.wizardry.item.ItemScroll,-,,1,0,ebwizardry:scroll#inventory
ebwizardry:scroll,39,,Scroll of Agility,,item.ebwizardry:scroll,electroblob.wizardry.item.ItemScroll,-,,1,0,ebwizardry:scroll#inventory
ebwizardry:scroll,56,,Scroll of Ice Shroud,,item.ebwizardry:scroll,electroblob.wizardry.item.ItemScroll,-,,1,0,ebwizardry:scroll#inventory
ebwizardry:scroll,98,,Scroll of Lightning Hammer,,item.ebwizardry:scroll,electroblob.wizardry.item.ItemScroll,-,,1,0,ebwizardry:scroll#inventory
ebwizardry:scroll,77,,Scroll of Slime,,item.ebwizardry:scroll,electroblob.wizardry.item.ItemScroll,-,,1,0,ebwizardry:scroll#inventory
ebwizardry:scroll,20,,Scroll of Ice Shard,,item.ebwizardry:scroll,electroblob.wizardry.item.ItemScroll,-,,1,0,ebwizardry:scroll#inventory
ebwizardry:scroll,52,,Scroll of Fireskin,,item.ebwizardry:scroll,electroblob.wizardry.item.ItemScroll,-,,1,0,ebwizardry:scroll#inventory
ebwizardry:scroll,29,,Scroll of Summon Skeleton,,item.ebwizardry:scroll,electroblob.wizardry.item.ItemScroll,-,,1,0,ebwizardry:scroll#inventory
ebwizardry:scroll,9,,Scroll of Dart,,item.ebwizardry:scroll,electroblob.wizardry.item.ItemScroll,-,,1,0,ebwizardry:scroll#inventory
ebwizardry:scroll,125,,Scroll of Flaming Weapon,,item.ebwizardry:scroll,electroblob.wizardry.item.ItemScroll,-,,1,0,ebwizardry:scroll#inventory
ebwizardry:scroll,26,,Scroll of Lightning Sigil,,item.ebwizardry:scroll,electroblob.wizardry.item.ItemScroll,-,,1,0,ebwizardry:scroll#inventory
ebwizardry:scroll,6,,Scroll of Thunderbolt,,item.ebwizardry:scroll,electroblob.wizardry.item.ItemScroll,-,,1,0,ebwizardry:scroll#inventory
ebwizardry:scroll,66,,Scroll of Summon Wither Skeleton,,item.ebwizardry:scroll,electroblob.wizardry.item.ItemScroll,-,,1,0,ebwizardry:scroll#inventory
ebwizardry:scroll,17,,Scroll of Firebolt,,item.ebwizardry:scroll,electroblob.wizardry.item.ItemScroll,-,,1,0,ebwizardry:scroll#inventory
ebwizardry:scroll,114,,Scroll of Pocket Furnace,,item.ebwizardry:scroll,electroblob.wizardry.item.ItemScroll,-,,1,0,ebwizardry:scroll#inventory
ebwizardry:scroll,105,,Scroll of Black Hole,,item.ebwizardry:scroll,electroblob.wizardry.item.ItemScroll,-,,1,0,ebwizardry:scroll#inventory
ebwizardry:scroll,54,,Scroll of Blizzard,,item.ebwizardry:scroll,electroblob.wizardry.item.ItemScroll,-,,1,0,ebwizardry:scroll#inventory
ebwizardry:scroll,19,,Scroll of Summon Snow Golem,,item.ebwizardry:scroll,electroblob.wizardry.item.ItemScroll,-,,1,0,ebwizardry:scroll#inventory
ebwizardry:scroll,59,,Scroll of Invoke Weather,,item.ebwizardry:scroll,electroblob.wizardry.item.ItemScroll,-,,1,0,ebwizardry:scroll#inventory
ebwizardry:scroll,53,,Scroll of Flaming Axe,,item.ebwizardry:scroll,electroblob.wizardry.item.ItemScroll,-,,1,0,ebwizardry:scroll#inventory
ebwizardry:scroll,73,,Scroll of Tornado,,item.ebwizardry:scroll,electroblob.wizardry.item.ItemScroll,-,,1,0,ebwizardry:scroll#inventory
ebwizardry:scroll,51,,Scroll of Fire Resistance,,item.ebwizardry:scroll,electroblob.wizardry.item.ItemScroll,-,,1,0,ebwizardry:scroll#inventory
ebwizardry:scroll,94,,Scroll of Ice Age,,item.ebwizardry:scroll,electroblob.wizardry.item.ItemScroll,-,,1,0,ebwizardry:scroll#inventory
ebwizardry:scroll,34,,Scroll of Bubble,,item.ebwizardry:scroll,electroblob.wizardry.item.ItemScroll,-,,1,0,ebwizardry:scroll#inventory
ebwizardry:scroll,68,,Scroll of Wither Skull,,item.ebwizardry:scroll,electroblob.wizardry.item.ItemScroll,-,,1,0,ebwizardry:scroll#inventory
ebwizardry:scroll,84,,Scroll of Phase Step,,item.ebwizardry:scroll,electroblob.wizardry.item.ItemScroll,-,,1,0,ebwizardry:scroll#inventory
ebwizardry:scroll,113,,Scroll of Leap,,item.ebwizardry:scroll,electroblob.wizardry.item.ItemScroll,-,,1,0,ebwizardry:scroll#inventory
ebwizardry:scroll,7,,Scroll of Summon Zombie,,item.ebwizardry:scroll,electroblob.wizardry.item.ItemScroll,-,,1,0,ebwizardry:scroll#inventory
ebwizardry:scroll,57,,Scroll of Ice Charge,,item.ebwizardry:scroll,electroblob.wizardry.item.ItemScroll,-,,1,0,ebwizardry:scroll#inventory
ebwizardry:scroll,101,,Scroll of Summon Shadow Wraith,,item.ebwizardry:scroll,electroblob.wizardry.item.ItemScroll,-,,1,0,ebwizardry:scroll#inventory
ebwizardry:scroll,8,,Scroll of Snare,,item.ebwizardry:scroll,electroblob.wizardry.item.ItemScroll,-,,1,0,ebwizardry:scroll#inventory
ebwizardry:scroll,78,,Scroll of Petrify,,item.ebwizardry:scroll,electroblob.wizardry.item.ItemScroll,-,,1,0,ebwizardry:scroll#inventory
ebwizardry:scroll,88,,Scroll of Forcefield,,item.ebwizardry:scroll,electroblob.wizardry.item.ItemScroll,-,,1,0,ebwizardry:scroll#inventory
ebwizardry:scroll,1,,Scroll of Magic Missile,,item.ebwizardry:scroll,electroblob.wizardry.item.ItemScroll,-,,1,0,ebwizardry:scroll#inventory
ebwizardry:scroll,25,,Scroll of Homing Spark,,item.ebwizardry:scroll,electroblob.wizardry.item.ItemScroll,-,,1,0,ebwizardry:scroll#inventory
ebwizardry:scroll,30,,Scroll of Metamorphosis,,item.ebwizardry:scroll,electroblob.wizardry.item.ItemScroll,-,,1,0,ebwizardry:scroll#inventory
ebwizardry:scroll,85,,Scroll of Vanishing Box,,item.ebwizardry:scroll,electroblob.wizardry.item.ItemScroll,-,,1,0,ebwizardry:scroll#inventory
ebwizardry:scroll,24,,Scroll of Spark Bomb,,item.ebwizardry:scroll,electroblob.wizardry.item.ItemScroll,-,,1,0,ebwizardry:scroll#inventory
ebwizardry:scroll,75,,Scroll of Summon Spirit Horse,,item.ebwizardry:scroll,electroblob.wizardry.item.ItemScroll,-,,1,0,ebwizardry:scroll#inventory
ebwizardry:scroll,55,,Scroll of Summon Ice Wraith,,item.ebwizardry:scroll,electroblob.wizardry.item.ItemScroll,-,,1,0,ebwizardry:scroll#inventory
ebwizardry:scroll,35,,Scroll of Whirlwind,,item.ebwizardry:scroll,electroblob.wizardry.item.ItemScroll,-,,1,0,ebwizardry:scroll#inventory
ebwizardry:scroll,71,,Scroll of Decay,,item.ebwizardry:scroll,electroblob.wizardry.item.ItemScroll,-,,1,0,ebwizardry:scroll#inventory
ebwizardry:scroll,62,,Scroll of Summon Lightning Wraith,,item.ebwizardry:scroll,electroblob.wizardry.item.ItemScroll,-,,1,0,ebwizardry:scroll#inventory
ebwizardry:scroll,119,,Scroll of Clairvoyance,,item.ebwizardry:scroll,electroblob.wizardry.item.ItemScroll,-,,1,0,ebwizardry:scroll#inventory
ebwizardry:scroll,127,,Scroll of Freezing Weapon,,item.ebwizardry:scroll,electroblob.wizardry.item.ItemScroll,-,,1,0,ebwizardry:scroll#inventory
ebwizardry:scroll,41,,Scroll of Conjure Pickaxe,,item.ebwizardry:scroll,electroblob.wizardry.item.ItemScroll,-,,1,0,ebwizardry:scroll#inventory
ebwizardry:scroll,130,,Scroll of Curse of Soulbinding,,item.ebwizardry:scroll,electroblob.wizardry.item.ItemScroll,-,,1,0,ebwizardry:scroll#inventory
ebwizardry:scroll,49,,Scroll of Ring of Fire,,item.ebwizardry:scroll,electroblob.wizardry.item.ItemScroll,-,,1,0,ebwizardry:scroll#inventory
ebwizardry:scroll,16,,Scroll of Fire Sigil,,item.ebwizardry:scroll,electroblob.wizardry.item.ItemScroll,-,,1,0,ebwizardry:scroll#inventory
ebwizardry:scroll,129,,Scroll of Lightning Pulse,,item.ebwizardry:scroll,electroblob.wizardry.item.ItemScroll,-,,1,0,ebwizardry:scroll#inventory
ebwizardry:scroll,65,,Scroll of Mind Control,,item.ebwizardry:scroll,electroblob.wizardry.item.ItemScroll,-,,1,0,ebwizardry:scroll#inventory
ebwizardry:scroll,32,,Scroll of Poison,,item.ebwizardry:scroll,electroblob.wizardry.item.ItemScroll,-,,1,0,ebwizardry:scroll#inventory
